"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
2713.5468539454,1278.65712917904,4148.43657871175,519.072391941575,4908.02131594922
2713.5468539454,1278.38493675682,4148.70877113397,518.656109554839,4908.43759833595
2713.5468539454,1278.11279594874,4148.98091194205,518.23990610514,4908.85380178565
2713.5468539454,1277.84070672547,4149.25300116532,517.823781547587,4909.2699263432
2713.5468539454,1277.56866905768,4149.52503883311,517.407735837337,4909.68597205345
2713.5468539454,1277.29668291607,4149.79702497472,516.991768929586,4910.1019389612
2713.5468539454,1277.02474827138,4150.06895961941,516.575880779573,4910.51782711122
2713.5468539454,1276.75286509437,4150.34084279642,516.160071342581,4910.93363654821
2713.5468539454,1276.48103335582,4150.61267453497,515.744340573932,4911.34936731686
2713.5468539454,1276.20925302656,4150.88445486423,515.328688428995,4911.7650194618
2713.5468539454,1275.93752407742,4151.15618381337,514.913114863175,4912.18059302762
2713.5468539454,1275.66584647927,4151.42786141152,514.497619831927,4912.59608805886
2713.5468539454,1275.39422020302,4151.69948768777,514.08220329074,4913.01150460005
2713.5468539454,1275.12264521958,4151.97106267121,513.666865195151,4913.42684269564
2713.5468539454,1274.85112149992,4152.24258639087,513.251605500736,4913.84210239005
2713.5468539454,1274.57964901501,4152.51405887578,512.836424163114,4914.25728372768
2713.5468539454,1274.30822773587,4152.78548015492,512.421321137944,4914.67238675285
2713.5468539454,1274.03685763351,4153.05685025728,512.006296380931,4915.08741150986
2713.5468539454,1273.76553867902,4153.32816921177,511.591349847816,4915.50235804297
2713.5468539454,1273.49427084348,4153.59943704731,511.176481494386,4915.9172263964
2713.5468539454,1273.223054098,4153.87065379279,510.761691276469,4916.33201661432
2713.5468539454,1272.95188841373,4154.14181947706,510.346979149934,4916.74672874086
2713.5468539454,1272.68077376184,4154.41293412895,509.93234507069,4917.1613628201
2713.5468539454,1272.40971011353,4154.68399777726,509.517788994691,4917.5759188961
2713.5468539454,1272.13869744002,4154.95501045077,509.103310877928,4917.99039701286
2713.5468539454,1271.86773571258,4155.22597217821,508.688910676437,4918.40479721435
2713.5468539454,1271.59682490247,4155.49688298832,508.274588346295,4918.8191195445
2713.5468539454,1271.32596498101,4155.76774290978,507.860343843618,4919.23336404717
2713.5468539454,1271.05515591952,4156.03855197127,507.446177124564,4919.64753076623
2713.5468539454,1270.78439768937,4156.30931020142,507.032088145334,4920.06161974546
2713.5468539454,1270.51369026195,4156.58001762884,506.618076862168,4920.47563102862
2713.5468539454,1270.24303360867,4156.85067428212,506.204143231347,4920.88956465944
2713.5468539454,1269.97242770097,4157.12128018982,505.790287209195,4921.30342068159
2713.5468539454,1269.70187251031,4157.39183538047,505.376508752076,4921.71719913871
2713.5468539454,1269.43136800821,4157.66233988259,504.962807816393,4922.1309000744
2713.5468539454,1269.16091416616,4157.93279372463,504.549184358593,4922.5445235322
2713.5468539454,1268.89051095573,4158.20319693506,504.135638335161,4922.95806955563
2713.5468539454,1268.62015834848,4158.47354954231,503.722169702624,4923.37153818817
2713.5468539454,1268.34985631602,4158.74385157477,503.30877841755,4923.78492947324
2713.5468539454,1268.07960482997,4159.01410306082,502.895464436546,4924.19824345424
2713.5468539454,1267.809403862,4159.28430402879,502.482227716263,4924.61148017453
2713.5468539454,1267.53925338377,4159.55445450702,502.069068213387,4925.0246396774
2713.5468539454,1267.269153367,4159.82455452379,501.65598588465,4925.43772200614
2713.5468539454,1266.99910378342,4160.09460410737,501.242980686822,4925.85072720397
2713.5468539454,1266.72910460479,4160.364603286,500.830052576712,4926.26365531408
2713.5468539454,1266.4591558029,4160.63455208789,500.417201511171,4926.67650637962
2713.5468539454,1266.18925734956,4160.90445054123,500.004427447092,4927.0892804437
2713.5468539454,1265.9194092166,4161.17429867419,499.591730341403,4927.50197754939
2713.5468539454,1265.6496113759,4161.4440965149,499.179110151077,4927.91459773971
2713.5468539454,1265.37986379933,4161.71384409146,498.766566833125,4928.32714105767
2713.5468539454,1265.11016645883,4161.98354143196,498.354100344599,4928.73960754619
2713.5468539454,1264.84051932634,4162.25318856445,497.941710642589,4929.1519972482
2713.5468539454,1264.57092237382,4162.52278551697,497.529397684227,4929.56431020656
2713.5468539454,1264.30137557327,4162.79233231752,497.117161426683,4929.97654646411
2713.5468539454,1264.03187889671,4163.06182899408,496.705001827171,4930.38870606362
2713.5468539454,1263.76243231619,4163.3312755746,496.292918842938,4930.80078904785
2713.5468539454,1263.49303580378,4163.60067208701,495.880912431277,4931.21279545951
2713.5468539454,1263.22368933158,4163.87001855921,495.468982549517,4931.62472534127
2713.5468539454,1262.95439287173,4164.13931501906,495.057129155027,4932.03657873576
2713.5468539454,1262.68514639636,4164.40856149443,494.645352205218,4932.44835568557
2713.5468539454,1262.41594987766,4164.67775801313,494.233651657538,4932.86005623325
2713.5468539454,1262.14680328783,4164.94690460296,493.822027469475,4933.27168042132
2713.5468539454,1261.8777065991,4165.21600129169,493.410479598557,4933.68322829223
2713.5468539454,1261.60865978372,4165.48504810707,492.999008002351,4934.09469988844
2713.5468539454,1261.33966281398,4165.75404507681,492.587612638462,4934.50609525233
2713.5468539454,1261.07071566218,4166.02299222861,492.176293464539,4934.91741442625
2713.5468539454,1260.80181830064,4166.29188959015,491.765050438263,4935.32865745253
2713.5468539454,1260.53297070174,4166.56073718905,491.353883517359,4935.73982437343
2713.5468539454,1260.26417283784,4166.82953505295,490.942792659592,4936.1509152312
2713.5468539454,1259.99542468137,4167.09828320942,490.531777822762,4936.56193006803
2713.5468539454,1259.72672620475,4167.36698168604,490.12083896471,4936.97286892608
2713.5468539454,1259.45807738044,4167.63563051035,489.709976043318,4937.38373184747
2713.5468539454,1259.18947818093,4167.90422970986,489.299189016503,4937.79451887429
2713.5468539454,1258.92092857872,4168.17277931207,488.888477842224,4938.20523004857
2713.5468539454,1258.65242854636,4168.44127934443,488.477842478477,4938.61586541231
2713.5468539454,1258.3839780564,4168.70972983439,488.067282883297,4939.02642500749
2713.5468539454,1258.11557708143,4168.97813080936,487.656799014759,4939.43690887603
2713.5468539454,1257.84722559406,4169.24648229673,487.246390830975,4939.84731705982
2713.5468539454,1257.57892356693,4169.51478432386,486.836058290097,4940.25764960069
2713.5468539454,1257.3106709727,4169.78303691809,486.425801350314,4940.66790654048
2713.5468539454,1257.04246778405,4170.05124010674,486.015619969855,4941.07808792094
2713.5468539454,1256.77431397371,4170.31939391709,485.605514106986,4941.4881937838
2713.5468539454,1256.50620951439,4170.5874983764,485.195483720014,4941.89822417078
2713.5468539454,1256.23815437888,4170.85555351191,484.785528767281,4942.30817912351
2713.5468539454,1255.97014853995,4171.12355935084,484.375649207169,4942.71805868362
2713.5468539454,1255.70219197042,4171.39151592037,483.965844998099,4943.12786289269
2713.5468539454,1255.43428464313,4171.65942324767,483.556116098528,4943.53759179226
2713.5468539454,1255.16642653093,4171.92728135986,483.146462466953,4943.94724542384
2713.5468539454,1254.89861760671,4172.19509028408,482.73688406191,4944.35682382888
2713.5468539454,1254.6308578434,4172.46285004739,482.327380841969,4944.76632704882
2713.5468539454,1254.36314721391,4172.73056067688,481.917952765744,4945.17575512505
2713.5468539454,1254.09548569123,4172.99822219956,481.508599791881,4945.58510809891
2713.5468539454,1253.82787324832,4173.26583464247,481.099321879067,4945.99438601172
2713.5468539454,1253.56030985821,4173.53339803258,480.690118986027,4946.40358890476
2713.5468539454,1253.29279549393,4173.80091239686,480.280991071524,4946.81271681927
2713.5468539454,1253.02533012853,4174.06837776226,479.871938094355,4947.22176979644
2713.5468539454,1252.75791373512,4174.33579415567,479.462960013361,4947.63074787743
2713.5468539454,1252.49054628679,4174.603161604,479.054056787416,4948.03965110337
2713.5468539454,1252.22322775668,4174.87048013411,478.645228375432,4948.44847951536
2713.5468539454,1251.95595811795,4175.13774977284,478.236474736362,4948.85723315443
2713.5468539454,1251.68873734378,4175.40497054701,477.827795829192,4949.2659120616
2713.5468539454,1251.42156540738,4175.67214248341,477.419191612948,4949.67451627784
2713.5468539454,1251.15444228199,4175.9392656088,477.010662046695,4950.0830458441
2713.5468539454,1250.88736794086,4176.20633994993,476.60220708953,4950.49150080126
2713.5468539454,1250.62034235728,4176.47336553351,476.193826700593,4950.8998811902
2713.5468539454,1250.35336550454,4176.74034238625,475.785520839057,4951.30818705173
2713.5468539454,1250.08643735598,4177.00727053481,475.377289464137,4951.71641842665
2713.5468539454,1249.81955788496,4177.27415000583,474.969132535081,4952.12457535571
2713.5468539454,1249.55272706485,4177.54098082594,474.561050011175,4952.53265787961
2713.5468539454,1249.28594486905,4177.80776302174,474.153041851744,4952.94066603905
2713.5468539454,1249.019211271,4178.07449661979,473.745108016147,4953.34859987464
2713.5468539454,1248.75252624414,4178.34118164665,473.337248463783,4953.75645942701
2713.5468539454,1248.48588976196,4178.60781812883,472.929463154087,4954.1642447367
2713.5468539454,1248.21930179795,4178.87440609284,472.52175204653,4954.57195584426
2713.5468539454,1247.95276232563,4179.14094556516,472.11411510062,4954.97959279017
2713.5468539454,1247.68627131855,4179.40743657224,471.706552275904,4955.38715561489
2713.5468539454,1247.41982875029,4179.6738791405,471.299063531961,4955.79464435883
2713.5468539454,1247.15343459444,4179.94027329635,470.891648828412,4956.20205906238
2713.5468539454,1246.88708882462,4180.20661906617,470.484308124911,4956.60939976588
2713.5468539454,1246.62079141447,4180.47291647632,470.077041381152,4957.01666650964
2713.5468539454,1246.35454233767,4180.73916555312,469.669848556862,4957.42385933393
2713.5468539454,1246.08834156791,4181.00536632288,469.262729611807,4957.83097827898
2713.5468539454,1245.82218907889,4181.2715188119,468.855684505788,4958.238023385
2713.5468539454,1245.55608484437,4181.53762304642,468.448713198643,4958.64499469215
2713.5468539454,1245.29002883809,4181.8036790527,468.041815650248,4959.05189224054
2713.5468539454,1245.02402103386,4182.06968685693,467.634991820511,4959.45871607028
2713.5468539454,1244.75806140548,4182.33564648531,467.228241669382,4959.86546622141
2713.5468539454,1244.49214992679,4182.601557964,466.821565156843,4960.27214273395
2713.5468539454,1244.22628657164,4182.86742131915,466.414962242914,4960.67874564788
2713.5468539454,1243.96047131392,4183.13323657687,466.00843288765,4961.08527500314
2713.5468539454,1243.69470412753,4183.39900376326,465.601977051143,4961.49173083965
2713.5468539454,1243.4289849864,4183.66472290439,465.195594693522,4961.89811319727
2713.5468539454,1243.16331386448,4183.93039402631,464.789285774949,4962.30442211584
2713.5468539454,1242.89769073575,4184.19601715504,464.383050255627,4962.71065763516
2713.5468539454,1242.63211557421,4184.46159231658,463.976888095789,4963.116819795
2713.5468539454,1242.36658835388,4184.72711953691,463.570799255709,4963.52290863508
2713.5468539454,1242.10110904882,4184.99259884197,463.164783695693,4963.9289241951
2713.5468539454,1241.83567763308,4185.25803025771,462.758841376084,4964.33486651471
2713.5468539454,1241.57029408076,4185.52341381003,462.352972257263,4964.74073563353
2713.5468539454,1241.30495836598,4185.78874952481,461.947176299644,4965.14653159115
2713.5468539454,1241.03967046288,4186.05403742791,461.541453463677,4965.55225442711
2713.5468539454,1240.77443034562,4186.31927754517,461.13580370985,4965.95790418094
2713.5468539454,1240.50923798839,4186.5844699024,460.730226998684,4966.36348089211
2713.5468539454,1240.2440933654,4186.84961452539,460.324723290734,4966.76898460006
2713.5468539454,1239.97899645088,4187.11471143991,459.919292546595,4967.17441534419
2713.5468539454,1239.71394721909,4187.3797606717,459.513934726896,4967.57977316389
2713.5468539454,1239.44894564431,4187.64476224648,459.108649792298,4967.98505809849
2713.5468539454,1239.18399170083,4187.90971618996,458.703437703502,4968.39027018729
2713.5468539454,1238.91908536299,4188.1746225278,458.298298421241,4968.79540946955
2713.5468539454,1238.65422660513,4188.43948128566,457.893231906286,4969.2004759845
2713.5468539454,1238.38941540163,4188.70429248916,457.48823811944,4969.60546977135
2713.5468539454,1238.12465172688,4188.96905616391,457.083317021544,4970.01039086925
2713.5468539454,1237.85993555529,4189.2337723355,456.678468573473,4970.41523931732
2713.5468539454,1237.59526686131,4189.49844102948,456.273692736137,4970.82001515465
2713.5468539454,1237.33064561941,4189.76306227138,455.868989470482,4971.22471842031
2713.5468539454,1237.06607180406,4190.02763608673,455.464358737486,4971.6293491533
2713.5468539454,1236.80154538977,4190.29216250102,455.059800498166,4972.03390739262
2713.5468539454,1236.53706635109,4190.5566415397,454.655314713571,4972.43839317722
2713.5468539454,1236.27263466256,4190.82107322823,454.250901344787,4972.842806546
2713.5468539454,1236.00825029876,4191.08545759203,453.846560352933,4973.24714753786
2713.5468539454,1235.74391323429,4191.3497946565,453.442291699164,4973.65141619163
2713.5468539454,1235.47962344377,4191.61408444702,453.038095344668,4974.05561254612
2713.5468539454,1235.21538090186,4191.87832698893,452.633971250671,4974.45973664012
2713.5468539454,1234.95118558321,4192.14252230758,452.229919378429,4974.86378851236
2713.5468539454,1234.68703746252,4192.40667042827,451.825939689237,4975.26776820155
2713.5468539454,1234.42293651451,4192.67077137628,451.422032144423,4975.67167574637
2713.5468539454,1234.1588827139,4192.93482517689,451.018196705348,4976.07551118544
2713.5468539454,1233.89487603546,4193.19883185533,450.61443333341,4976.47927455738
2713.5468539454,1233.63091645397,4193.46279143682,450.210741990038,4976.88296590075
2713.5468539454,1233.36700394424,4193.72670394656,449.807122636701,4977.28658525409
2713.5468539454,1233.10313848108,4193.99056940971,449.403575234895,4977.69013265589
2713.5468539454,1232.83932003935,4194.25438785144,449.000099746158,4978.09360814463
2713.5468539454,1232.57554859391,4194.51815929688,448.596696132055,4978.49701175873
2713.5468539454,1232.31182411967,4194.78188377112,448.193364354191,4978.9003435366
2713.5468539454,1232.04814659154,4195.04556129925,447.790104374203,4979.30360351659
2713.5468539454,1231.78451598445,4195.30919190634,447.38691615376,4979.70679173703
2713.5468539454,1231.52093227336,4195.57277561743,446.983799654569,4980.10990823622
2713.5468539454,1231.25739543327,4195.83631245752,446.580754838369,4980.51295305242
2713.5468539454,1230.99390543917,4196.09980245162,446.177781666932,4980.91592622386
2713.5468539454,1230.73046226608,4196.36324562471,445.774880102066,4981.31882778872
2713.5468539454,1230.46706588907,4196.62664200172,445.372050105612,4981.72165778518
2713.5468539454,1230.2037162832,4196.88999160759,444.969291639444,4982.12441625135
2713.5468539454,1229.94041342356,4197.15329446723,444.566604665472,4982.52710322532
2713.5468539454,1229.67715728527,4197.41655060552,444.163989145638,4982.92971874515
2713.5468539454,1229.41394784347,4197.67976004732,443.761445041918,4983.33226284887
2713.5468539454,1229.15078507331,4197.94292281748,443.358972316322,4983.73473557447
2713.5468539454,1228.88766894999,4198.2060389408,442.956570930895,4984.13713695989
2713.5468539454,1228.62459944869,4198.4691084421,442.554240847713,4984.53946704308
2713.5468539454,1228.36157654466,4198.73213134613,442.151982028887,4984.9417258619
2713.5468539454,1228.09860021312,4198.99510767767,441.749794436562,4985.34391345423
2713.5468539454,1227.83567042937,4199.25803746142,441.347678032916,4985.74602985787
2713.5468539454,1227.57278716868,4199.52092072211,440.945632780159,4986.14807511063
2713.5468539454,1227.30995040637,4199.78375748442,440.543658640537,4986.55004925025
2713.5468539454,1227.04716011777,4200.04654777302,440.141755576329,4986.95195231446
2713.5468539454,1226.78441627825,4200.30929161254,439.739923549845,4987.35378434094
2713.5468539454,1226.52171886318,4200.57198902761,439.33816252343,4987.75554536736
2713.5468539454,1226.25906784795,4200.83464004284,438.936472459463,4988.15723543133
2713.5468539454,1225.996463208,4201.09724468279,438.534853320355,4988.55885457044
2713.5468539454,1225.73390491877,4201.35980297202,438.13330506855,4988.96040282224
2713.5468539454,1225.47139295571,4201.62231493508,437.731827666526,4989.36188022426
2713.5468539454,1225.20892729433,4201.88478059646,437.330421076793,4989.763286814
2713.5468539454,1224.94650791012,4202.14719998067,436.929085261896,4990.16462262889
2713.5468539454,1224.68413477862,4202.40957311217,436.527820184412,4990.56588770638
2713.5468539454,1224.42180787538,4202.67190001541,436.126625806949,4990.96708208384
2713.5468539454,1224.15952717598,4202.93418071481,435.72550209215,4991.36820579864
2713.5468539454,1223.897292656,4203.19641523479,435.324449002691,4991.7692588881
2713.5468539454,1223.63510429106,4203.45860359973,434.923466501281,4992.17024138951
2713.5468539454,1223.37296205681,4203.72074583398,434.522554550661,4992.57115334013
2713.5468539454,1223.1108659289,4203.98284196189,434.121713113604,4992.97199477719
2713.5468539454,1222.84881588301,4204.24489200778,433.720942152918,4993.37276573787
2713.5468539454,1222.58681189484,4204.50689599595,433.320241631441,4993.77346625935
2713.5468539454,1222.32485394012,4204.76885395067,432.919611512046,4994.17409637874
2713.5468539454,1222.06294199459,4205.0307658962,432.519051757637,4994.57465613315
2713.5468539454,1221.80107603402,4205.29263185677,432.118562331152,4994.97514555964
2713.5468539454,1221.53925603419,4205.55445185659,431.71814319556,4995.37556469523
2713.5468539454,1221.27748197092,4205.81622591987,431.317794313863,4995.77591357693
2713.5468539454,1221.01575382003,4206.07795407076,430.917515649097,4996.17619224169
2713.5468539454,1220.75407155737,4206.33963633342,430.517307164327,4996.57640072646
2713.5468539454,1220.49243515882,4206.60127273197,430.117168822654,4996.97653906814
2713.5468539454,1220.23084460027,4206.86286329052,429.717100587209,4997.37660730358
2713.5468539454,1219.96929985763,4207.12440803316,429.317102421157,4997.77660546963
2713.5468539454,1219.70780090684,4207.38590698395,428.917174287693,4998.1765336031
2713.5468539454,1219.44634772385,4207.64736016694,428.517316150047,4998.57639174074
2713.5468539454,1219.18494028465,4207.90876760614,428.117527971478,4998.97617991931
2713.5468539454,1218.92357856523,4208.17012932556,427.717809715279,4999.37589817551
2713.5468539454,1218.6622625416,4208.43144534919,427.318161344776,4999.77554654601
2713.5468539454,1218.40099218982,4208.69271570097,426.918582823325,5000.17512506747
2713.5468539454,1218.13976748594,4208.95394040485,426.519074114315,5000.57463377647
2713.5468539454,1217.87858840604,4209.21511948475,426.119635181168,5000.97407270962
2713.5468539454,1217.61745492623,4209.47625296456,425.720265987335,5001.37344190346
2713.5468539454,1217.35636702263,4209.73734086816,425.320966496301,5001.77274139449
2713.5468539454,1217.09532467138,4209.99838321941,424.921736671585,5002.17197121921
2713.5468539454,1216.83432784866,4210.25938004213,424.522576476732,5002.57113141406
2713.5468539454,1216.57337653065,4210.52033136014,424.123485875325,5002.97022201546
2713.5468539454,1216.31247069355,4210.78123719724,423.724464830974,5003.36924305982
2713.5468539454,1216.05161031359,4211.0420975772,423.325513307323,5003.76819458347
2713.5468539454,1215.79079536702,4211.30291252377,422.926631268048,5004.16707662274
2713.5468539454,1215.53002583011,4211.56368206068,422.527818676856,5004.56588921393
2713.5468539454,1215.26930167916,4211.82440621163,422.129075497484,5004.96463239331
2713.5468539454,1215.00862289046,4212.08508500033,421.730401693703,5005.36330619709
2713.5468539454,1214.74798944036,4212.34571845043,421.331797229315,5005.76191066147
2713.5468539454,1214.4874013052,4212.60630658559,420.933262068152,5006.16044582264
2713.5468539454,1214.22685846135,4212.86684942944,420.534796174079,5006.55891171671
2713.5468539454,1213.96636088522,4213.12734700557,420.136399510992,5006.9573083798
2713.5468539454,1213.7059085532,4213.38779933759,419.738072042818,5007.35563584797
2713.5468539454,1213.44550144174,4213.64820644905,419.339813733514,5007.75389415728
2713.5468539454,1213.18513952729,4213.9085683635,418.941624547072,5008.15208334372
2713.5468539454,1212.92482278633,4214.16888510446,418.543504447513,5008.55020344328
2713.5468539454,1212.66455119534,4214.42915669545,418.145453398887,5008.9482544919
2713.5468539454,1212.40432473085,4214.68938315994,417.747471365279,5009.34623652551
2713.5468539454,1212.14414336939,4214.9495645214,417.349558310803,5009.74414957999
2713.5468539454,1211.88400708751,4215.20970080328,416.951714199605,5010.14199369118
2713.5468539454,1211.6239158618,4215.46979202899,416.553938995862,5010.53976889493
2713.5468539454,1211.36386966884,4215.72983822195,416.15623266378,5010.93747522701
2713.5468539454,1211.10386848527,4215.98983940552,415.758595167599,5011.33511272319
2713.5468539454,1210.8439122877,4216.24979560309,415.361026471588,5011.7326814192
2713.5468539454,1210.58400105281,4216.50970683798,414.963526540047,5012.13018135074
2713.5468539454,1210.32413475726,4216.76957313353,414.566095337309,5012.52761255348
2713.5468539454,1210.06431337776,4217.02939451303,414.168732827735,5012.92497506306
2713.5468539454,1209.80453689103,4217.28917099976,413.771438975718,5013.32226891507
2713.5468539454,1209.54480527379,4217.548902617,413.374213745681,5013.71949414511
2713.5468539454,1209.28511850282,4217.80858938798,412.977057102079,5014.11665078871
2713.5468539454,1209.02547655488,4218.06823133591,412.579969009399,5014.51373888139
2713.5468539454,1208.76587940677,4218.32782848402,412.182949432153,5014.91075845864
2713.5468539454,1208.50632703532,4218.58738085547,411.785998334889,5015.3077095559
2713.5468539454,1208.24681941737,4218.84688847342,411.389115682185,5015.70459220861
2713.5468539454,1207.98735652976,4219.10635136103,410.992301438647,5016.10140645214
2713.5468539454,1207.72793834938,4219.36576954141,410.595555568914,5016.49815232188
2713.5468539454,1207.46856485312,4219.62514303767,410.198878037654,5016.89482985314
2713.5468539454,1207.20923601791,4219.88447187288,409.802268809564,5017.29143908123
2713.5468539454,1206.94995182068,4220.14375607011,409.405727849376,5017.68798004141
2713.5468539454,1206.69071223839,4220.4029956524,409.009255121847,5018.08445276894
2713.5468539454,1206.43151724801,4220.66219064278,408.612850591769,5018.48085729902
2713.5468539454,1206.17236682655,4220.92134106424,408.21651422396,5018.87719366683
2713.5468539454,1205.91326095102,4221.18044693977,407.820245983272,5019.27346190752
2713.5468539454,1205.65419959845,4221.43950829234,407.424045834585,5019.66966205621
2713.5468539454,1205.3951827459,4221.69852514489,407.02791374281,5020.06579414798
2713.5468539454,1205.13621037046,4221.95749752033,406.631849672886,5020.4618582179
2713.5468539454,1204.8772824492,4222.21642544159,406.235853589786,5020.857854301
2713.5468539454,1204.61839895926,4222.47530893153,405.839925458511,5021.25378243228
2713.5468539454,1204.35955987776,4222.73414801303,405.444065244089,5021.6496426467
2713.5468539454,1204.10076518186,4222.99294270893,405.048272911585,5022.04543497921
2713.5468539454,1203.84201484874,4223.25169304205,404.652548426087,5022.4411594647
2713.5468539454,1203.58330885558,4223.51039903521,404.256891752718,5022.83681613807
2713.5468539454,1203.3246471796,4223.76906071119,403.861302856627,5023.23240503416
2713.5468539454,1203.06602979804,4224.02767809275,403.465781702995,5023.6279261878
2713.5468539454,1202.80745668814,4224.28625120265,403.070328257032,5024.02337963376
2713.5468539454,1202.54892782718,4224.54478006361,402.674942483979,5024.41876540681
2713.5468539454,1202.29044319244,4224.80326469835,402.279624349105,5024.81408354169
2713.5468539454,1202.03200276125,4225.06170512954,401.88437381771,5025.20933407308
2713.5468539454,1201.77360651092,4225.32010137987,401.489190855123,5025.60451703567
2713.5468539454,1201.51525441881,4225.57845347198,401.094075426702,5025.99963246409
2713.5468539454,1201.25694646229,4225.8367614285,400.699027497837,5026.39468039295
2713.5468539454,1200.99868261874,4226.09502527205,400.304047033945,5026.78966085685
2713.5468539454,1200.74046286558,4226.35324502521,399.909134000473,5027.18457389032
2713.5468539454,1200.48228718022,4226.61142071057,399.514288362899,5027.57941952789
2713.5468539454,1200.22415554012,4226.86955235067,399.119510086729,5027.97419780406
2713.5468539454,1199.96606792274,4227.12763996805,398.724799137499,5028.36890875329
2713.5468539454,1199.70802430556,4227.38568358523,398.330155480774,5028.76355241002
2713.5468539454,1199.45002466609,4227.6436832247,397.935579082148,5029.15812880864
2713.5468539454,1199.19206898185,4227.90163890894,397.541069907245,5029.55263798354
2713.5468539454,1198.93415723038,4228.15955066041,397.14662792172,5029.94707996907
2713.5468539454,1198.67628938925,4228.41741850154,396.752253091252,5030.34145479954
2713.5468539454,1198.41846543603,4228.67524245476,396.357945381556,5030.73576250923
2713.5468539454,1198.16068534832,4228.93302254247,395.96370475837,5031.13000313242
2713.5468539454,1197.90294910373,4229.19075878706,395.569531187466,5031.52417670332
2713.5468539454,1197.64525667992,4229.44845121087,395.175424634641,5031.91828325615
2713.5468539454,1197.38760805453,4229.70609983626,394.781385065724,5032.31232282507
2713.5468539454,1197.13000320524,4229.96370468555,394.387412446572,5032.70629544422
2713.5468539454,1196.87244210974,4230.22126578105,393.993506743072,5033.10020114772
2713.5468539454,1196.61492474574,4230.47878314505,393.599667921137,5033.49403996965
2713.5468539454,1196.35745109099,4230.7362567998,393.205895946713,5033.88781194408
2713.5468539454,1196.10002112322,4230.99368676757,392.812190785771,5034.28151710502
2713.5468539454,1195.84263482021,4231.25107307058,392.418552404314,5034.67515548648
2713.5468539454,1195.58529215974,4231.50841573105,392.024980768371,5035.06872712242
2713.5468539454,1195.32799311963,4231.76571477116,391.631475844003,5035.46223204679
2713.5468539454,1195.0707376777,4232.02297021309,391.238037597298,5035.85567029349
2713.5468539454,1194.8135258118,4232.28018207899,390.844665994372,5036.24904189642
2713.5468539454,1194.55635749978,4232.53735039101,390.451361001371,5036.64234688942
2713.5468539454,1194.29923271953,4232.79447517125,390.058122584468,5037.03558530632
2713.5468539454,1194.04215144896,4233.05155644183,389.664950709866,5037.42875718092
2713.5468539454,1193.78511366598,4233.30859422481,389.271845343798,5037.82186254699
2713.5468539454,1193.52811934853,4233.56558854226,388.878806452522,5038.21490143827
2713.5468539454,1193.27116847457,4233.82253941622,388.485834002328,5038.60787388846
2713.5468539454,1193.01426102207,4234.07944686872,388.092927959531,5039.00077993126
2713.5468539454,1192.75739696903,4234.33631092176,387.700088290478,5039.39361960031
2713.5468539454,1192.50057629346,4234.59313159733,387.307314961542,5039.78639292925
2713.5468539454,1192.24379897339,4234.8499089174,386.914607939125,5040.17909995167
2713.5468539454,1191.98706498688,4235.10664290391,386.521967189658,5040.57174070113
2713.5468539454,1191.73037431198,4235.36333357881,386.129392679599,5040.96431521119
2713.5468539454,1191.4737269268,4235.61998096399,385.736884375436,5041.35682351535
2713.5468539454,1191.21712280943,4235.87658508136,385.344442243684,5041.74926564711
2713.5468539454,1190.96056193799,4236.1331459528,384.952066250886,5042.1416416399
2713.5468539454,1190.70404429064,4236.38966360015,384.559756363614,5042.53395152718
2713.5468539454,1190.44756984553,4236.64613804526,384.167512548469,5042.92619534232
2713.5468539454,1190.19113858083,4236.90256930996,383.775334772078,5043.31837311871
2713.5468539454,1189.93475047476,4237.15895741603,383.383223001096,5043.71048488969
2713.5468539454,1189.67840550552,4237.41530238527,382.991177202209,5044.10253068858
2713.5468539454,1189.42210365135,4237.67160423944,382.599197342128,5044.49451054866
2713.5468539454,1189.1658448905,4237.92786300029,382.207283387594,5044.8864245032
2713.5468539454,1188.90962920124,4238.18407868955,381.815435305374,5045.27827258542
2713.5468539454,1188.65345656186,4238.44025132893,381.423653062265,5045.67005482852
2713.5468539454,1188.39732695066,4238.69638094013,381.031936625091,5046.0617712657
2713.5468539454,1188.14124034599,4238.9524675448,380.640285960702,5046.45342193009
2713.5468539454,1187.88519672616,4239.20851116463,380.24870103598,5046.84500685481
2713.5468539454,1187.62919606956,4239.46451182123,379.857181817831,5047.23652607296
2713.5468539454,1187.37323835456,4239.72046953623,379.46572827319,5047.6279796176
2713.5468539454,1187.11732355955,4239.97638433124,379.074340369019,5048.01936752177
2713.5468539454,1186.86145166296,4240.23225622783,378.683018072311,5048.41068981848
2713.5468539454,1186.60562264321,4240.48808524758,378.291761350082,5048.80194654071
2713.5468539454,1186.34983647876,4240.74387141203,377.900570169379,5049.19313772141
2713.5468539454,1186.09409314809,4240.9996147427,377.509444497275,5049.58426339352
2713.5468539454,1185.83839262967,4241.25531526112,377.11838430087,5049.97532358992
2713.5468539454,1185.58273490202,4241.51097298877,376.727389547294,5050.3663183435
2713.5468539454,1185.32711994366,4241.76658794713,376.336460203702,5050.75724768709
2713.5468539454,1185.07154773313,4242.02216015766,375.945596237279,5051.14811165351
2713.5468539454,1184.816018249,4242.27768964179,375.554797615233,5051.53891027556
2713.5468539454,1184.56053146983,4242.53317642096,375.164064304804,5051.92964358599
